id	drug_S	action	cyp	drug_T	class	atc5_S	atc5_T
12238	promethazine	enhances	2D6	oxycodone	D	R06AD02	N02AA05
12240	promethazine	enhances	2D6	paroxetine	D	R06AD02	N06AB05
12248	promethazine	enhances	2D6	propafenone	D	R06AD02	C01BC03
12250	promethazine	enhances	2D6	risperidone	D	R06AD02	N05AX08
12253	promethazine	enhances	2D6	tamoxifen	D	R06AD02	L02BA01
12254	promethazine	enhances	2D6	tetrabenazine	D	R06AD02	N07XX06
12257	promethazine	enhances	2D6	tramadol	D	R06AD02	N02AX02
12260	promethazine	enhances	2D6	venlafaxine	D	R06AD02	N06AX16
12265	quinidine	enhances	2D6	amitriptyline	D	C01BA01	N06AA09
12266	quinidine	enhances	2D6	aripiprazole	C	C01BA01	N05AX12
12267	quinidine	enhances	2D6	atomoxetine	D	C01BA01	N06BA09
12272	quinidine	enhances	2D6	chlorpromazine	D	C01BA01	N05AA01
12273	quinidine	enhances	2D6	citalopram	D	C01BA01	N06AB04
12274	quinidine	enhances	2D6	clomipramine	D	C01BA01	N06AA04
12276	quinidine	enhances	2D6	codeine	D	C01BA01	R05DA04
12280	quinidine	enhances	2D6	dextromethorphan	B	C01BA01	R05DA09
12281	quinidine	enhances	2D6	donepezil	D	C01BA01	N06DA02
12283	quinidine	enhances	2D6	duloxetine	B	C01BA01	N06AX21
12286	quinidine	enhances	2D6	escitalopram	D	C01BA01	N06AB10
12287	quinidine	enhances	2D6	flecainide	D	C01BA01	C01BC04
12288	quinidine	enhances	2D6	fluoxetine	D	C01BA01	N06AB03
12289	quinidine	enhances	2D6	fluvoxamine	C	C01BA01	N06AB08
12290	quinidine	enhances	2D6	haloperidol	D	C01BA01	N05AD01
12292	quinidine	enhances	2D6	imipramine	D	C01BA01	N06AA02
12295	quinidine	enhances	2D6	metoclopramide	D	C01BA01	A03FA01
12296	quinidine	enhances	2D6	metoprolol	D	C01BA01	C07AB02
12299	quinidine	enhances	2D6	nebivolol	D	C01BA01	C07AB12
12300	quinidine	enhances	2D6	nortriptyline	D	C01BA01	N06AA10
12301	quinidine	enhances	2D6	ondansetron	D	C01BA01	A04AA01
12304	quinidine	enhances	2D6	paroxetine	D	C01BA01	N06AB05
12306	quinidine	enhances	2D6	perphenazine	C	C01BA01	N05AB03
12312	quinidine	enhances	2D6	promethazine	D	C01BA01	R06AD02
12313	quinidine	enhances	2D6	propafenone	D	C01BA01	C01BC03
12314	quinidine	enhances	2D6	propranolol	B	C01BA01	C07AA05
12315	quinidine	enhances	2D6	risperidone	D	C01BA01	N05AX08
12318	quinidine	enhances	2D6	tamoxifen	D	C01BA01	L02BA01
12319	quinidine	enhances	2D6	tetrabenazine	D	C01BA01	N07XX06
12321	quinidine	enhances	2D6	timolol	C	C01BA01	C07AA06
12325	quinidine	enhances	2D6	venlafaxine	D	C01BA01	N06AX16
12748	rifabutin	reduces	3A457	alfentanil	B	J04AB04	N01AH02
12756	rifabutin	reduces	3A457	atorvastatin	B	J04AB04	C10AA05
12773	rifabutin	reduces	3A457	clarithromycin	C	J04AB04	J01FA09
12782	rifabutin	reduces	3A457	cyclosporine	B	J04AB04	L04AD01
12789	rifabutin	reduces	3A457	diazepam	B	J04AB04	N05BA01
12806	rifabutin	reduces	3A457	fentanyl	B	J04AB04	N01AH01
12810	rifabutin	reduces	3A457	hydrocortisone	B	J04AB04	H02AB09
12813	rifabutin	reduces	3A457	imatinib	D	J04AB04	L01XE01
12815	rifabutin	reduces	3A457	indinavir	C	J04AB04	J05AE02
12816	rifabutin	reduces	3A457	irinotecan	D	J04AB04	L01CE02
12828	rifabutin	reduces	3A457	methadone	C	J04AB04	N07BC02
12833	rifabutin	reduces	3A457	nelfinavir	C	J04AB04	J05AE04
12835	rifabutin	reduces	3A457	nevirapine	B	J04AB04	J05AG01
12857	rifabutin	reduces	3A457	quinidine	B	J04AB04	C01BA01
12861	rifabutin	reduces	3A457	rilpivirine	D	J04AB04	J05AG05
12863	rifabutin	reduces	3A457	ritonavir	C	J04AB04	J05AE03
12871	rifabutin	reduces	3A457	saquinavir	C	J04AB04	J05AE01
12875	rifabutin	reduces	3A457	simvastatin	B	J04AB04	C10AA01
12876	rifabutin	reduces	3A457	sirolimus	C	J04AB04	L04AA10
12879	rifabutin	reduces	3A457	sunitinib	D	J04AB04	L01XE04
12881	rifabutin	reduces	3A457	tacrolimus	C	J04AB04	L04AD02
12887	rifabutin	reduces	3A457	temsirolimus	D	J04AB04	L01EG01
12892	rifabutin	reduces	3A457	tolvaptan	C	J04AB04	C03XA01
12903	rifabutin	reduces	3A457	verapamil	B	J04AB04	C08DA01
12905	rifabutin	reduces	3A457	vincristine	D	J04AB04	L01CA02
12907	rifabutin	reduces	3A457	voriconazole	D	J04AB04	J02AC03
12912	rifampin	reduces	3A457	abiraterone	B	J04AB02	L02BX03
12914	rifampin	reduces	1A2	acetaminophen	A	J04AB02	N02BE01
12916	rifampin	reduces	3A457	alfentanil	B	J04AB02	N01AH02
12921	rifampin	reduces	3A457	amlodipine	B	J04AB02	C08CA01
12923	rifampin	reduces	3A457	apixaban	B	J04AB02	B01AF02
12926	rifampin	reduces	2D6,3A457	aripiprazole	C	J04AB02	N05AX12
12930	rifampin	reduces	3A457	atorvastatin	B	J04AB02	C10AA05
12934	rifampin	reduces	3A457	boceprevir	D	J04AB02	J05AP03
12943	rifampin	reduces	3A457	carbamazepine	C	J04AB02	N03AF01
12950	rifampin	reduces	2C19	chloramphenicol	B	J04AB02	J01BA01
12952	rifampin	reduces	2D6	chlorpromazine	B	J04AB02	N05AA01
12961	rifampin	reduces	1A2	clozapine	B	J04AB02	N05AH02
12970	rifampin	reduces	3A457	cyclosporine	C	J04AB02	L04AD01
12977	rifampin	reduces	3A457	dexamethasone	B	J04AB02	H02AB02
12980	rifampin	reduces	2C19,3A457	diazepam	D	J04AB02	N05BA01
12981	rifampin	reduces	2C9	diclofenac	B	J04AB02	M01AB05
12982	rifampin	reduces	3A457	diltiazem	B	J04AB02	C08DB01
12983	rifampin	reduces	3A457	docetaxel	D	J04AB02	L01CD02
12986	rifampin	reduces	2D6	donepezil	D	J04AB02	N06DA02
12989	rifampin	reduces	2B6	efavirenz	C	J04AB02	J05AG03
12995	rifampin	reduces	3A457	eplerenone	D	J04AB02	C03DA04
13001	rifampin	reduces	3A457	felodipine	B	J04AB02	C08CA02
13002	rifampin	reduces	3A457	fentanyl	B	J04AB02	N01AH01
13004	rifampin	reduces	2D6	flecainide	B	J04AB02	C01BC04
13007	rifampin	reduces	2C9	fluvastatin	B	J04AB02	C10AA04
13009	rifampin	reduces	2C9	glimepiride	B	J04AB02	A10BB12
13010	rifampin	reduces	2C9	glipizide	B	J04AB02	A10BB07
13011	rifampin	reduces	2C9	glyburide	B	J04AB02	A10BB01
13012	rifampin	reduces	1A2,2D6,3A457	haloperidol	B	J04AB02	N05AD01
13014	rifampin	reduces	3A457	hydrocortisone	B	J04AB02	H02AB09
13018	rifampin	reduces	2B6	ifosfamide	C	J04AB02	L01AA06
13019	rifampin	reduces	3A457	imatinib	D	J04AB02	L01XE01
13022	rifampin	reduces	3A457	indinavir	C	J04AB02	J05AE02
13025	rifampin	reduces	3A457	irinotecan	D	J04AB02	L01CE02
13033	rifampin	reduces	3A457	lercanidipine	B	J04AB02	C08CA13
13040	rifampin	reduces	2C9	losartan	B	J04AB02	C09CA01
13041	rifampin	reduces	3A457	lovastatin	D	J04AB02	C10AA02
13046	rifampin	reduces	2B6,3A457	methadone	C	J04AB02	N07BC02
13060	rifampin	reduces	2C19,3A457	nelfinavir	D	J04AB02	J05AE04
13062	rifampin	reduces	2B6,3A457	nevirapine	D	J04AB02	J05AG01
13063	rifampin	reduces	3A457	nifedipine	B	J04AB02	C08CA05
13065	rifampin	reduces	3A457	nisoldipine	D	J04AB02	C08CA07
13066	rifampin	reduces	3A457	nitrendipine	D	J04AB02	C08CA08
13076	rifampin	reduces	2C8,3A457	paclitaxel	C	J04AB02	L01CD01
13088	rifampin	reduces	2C19,2C9	phenytoin	C	J04AB02	N03AB02
13099	rifampin	reduces	2D6	propafenone	B	J04AB02	C01BC03
13101	rifampin	reduces	1A2,2C19,2D6,3A457	propranolol	B	J04AB02	C07AA05
13102	rifampin	reduces	3A457	quetiapine	C	J04AB02	N05AH04
13103	rifampin	reduces	3A457	quinidine	C	J04AB02	C01BA01
13108	rifampin	reduces	3A457	rilpivirine	D	J04AB02	J05AG05
13111	rifampin	reduces	3A457	ritonavir	C	J04AB02	J05AE03
13112	rifampin	reduces	3A457	rivaroxaban	C	J04AB02	B01AF01
13113	rifampin	reduces	1A2,3A457	roflumilast	D	J04AB02	R03DX07
13121	rifampin	reduces	3A457	saquinavir	C	J04AB02	J05AE01
13124	rifampin	reduces	3A457	sildenafil	D	J04AB02	G04BE03
13126	rifampin	reduces	3A457	simvastatin	B	J04AB02	C10AA01
13127	rifampin	reduces	3A457	sirolimus	D	J04AB02	L04AA10
13129	rifampin	reduces	2B6,2C8,3A457	sorafenib	B	J04AB02	L01XE05
13131	rifampin	reduces	3A457	sunitinib	D	J04AB02	L01XE04
13135	rifampin	reduces	3A457	tacrolimus	C	J04AB02	L04AD02
13137	rifampin	reduces	2C9,2D6,3A457	tamoxifen	C	J04AB02	L02BA01
13141	rifampin	reduces	3A457	temsirolimus	D	J04AB02	L01EG01
13146	rifampin	reduces	1A2	theophylline	B	J04AB02	R03DA04
13153	rifampin	reduces	3A457	tolvaptan	D	J04AB02	C03XA01
13155	rifampin	reduces	2B6,2D6,3A457	tramadol	D	J04AB02	N02AX02
13162	rifampin	reduces	2C9	valproate	B	J04AB02	N03AG01
13163	rifampin	reduces	3A457	vandetanib	D	J04AB02	L01EX04
13169	rifampin	reduces	1A2,3A457	verapamil	B	J04AB02	C08DA01
13171	rifampin	reduces	3A457	vincristine	D	J04AB02	L01CA02
13173	rifampin	reduces	2C19,2C9,3A457	voriconazole	D	J04AB02	J02AC03
13174	rifampin	reduces	1A2,2C19,2C9	warfarin	C	J04AB02	B01AA03
13176	rifampin	reduces	3A457	zaleplon	B	J04AB02	N05CF03
13180	rifampin	reduces	3A457	zolpidem	D	J04AB02	N05CF02
13183	ritonavir	enhances	3A457	abiraterone	D	J05AE03	L02BX03
13186	ritonavir	enhances	3A457	alfentanil	D	J05AE03	N01AH02
13187	ritonavir	enhances	3A457	alprazolam	D	J05AE03	N05BA12
13190	ritonavir	enhances	3A457	amlodipine	B	J05AE03	C08CA01
13191	ritonavir	enhances	3A457	apixaban	D	J05AE03	B01AF02
13193	ritonavir	enhances	2D6,3A457	aripiprazole	C	J05AE03	N05AX12
13195	ritonavir	enhances	3A457	atorvastatin	C	J05AE03	C10AA05
13198	ritonavir	enhances	3A457	boceprevir	D	J05AE03	J05AP03
13208	ritonavir	enhances	2D6	chlorpromazine	D	J05AE03	N05AA01
13209	ritonavir	enhances	3A457	cilostazol	D	J05AE03	B01AC23
13211	ritonavir	enhances	3A457	clarithromycin	D	J05AE03	J01FA09
13214	ritonavir	enhances	3A457	cocaine	D	J05AE03	N01BC01
13216	ritonavir	enhances	3A457	colchicine	D	J05AE03	M04AC01
13219	ritonavir	enhances	3A457	cyclosporine	C	J05AE03	L04AD01
13225	ritonavir	enhances	3A457	dexamethasone	B	J05AE03	H02AB02
13228	ritonavir	enhances	3A457	diltiazem	B	J05AE03	C08DB01
13229	ritonavir	enhances	3A457	docetaxel	D	J05AE03	L01CD02
13231	ritonavir	enhances	3A457	domperidone	D	J05AE03	A03FA03
13232	ritonavir	enhances	2D6	donepezil	D	J05AE03	N06DA02
13237	ritonavir	enhances	3A457	eplerenone	D	J05AE03	C03DA04
13238	ritonavir	enhances	3A457	ergotamine	D	J05AE03	N02CA02
13239	ritonavir	enhances	3A457	erythromycin	D	J05AE03	J01FA01
13241	ritonavir	enhances	3A457	felodipine	B	J05AE03	C08CA02
13242	ritonavir	enhances	3A457	fentanyl	D	J05AE03	N01AH01
13244	ritonavir	enhances	2D6	flecainide	D	J05AE03	C01BC04
13245	ritonavir	enhances	2D6	fluoxetine	D	J05AE03	N06AB03
13247	ritonavir	enhances	2D6,3A457	haloperidol	D	J05AE03	N05AD01
13251	ritonavir	enhances	3A457	imatinib	D	J05AE03	L01XE01
13253	ritonavir	enhances	3A457	indinavir	A	J05AE03	J05AE02
13254	ritonavir	enhances	3A457	irinotecan	D	J05AE03	L01CE02
13259	ritonavir	enhances	3A457	lercanidipine	B	J05AE03	C08CA13
13263	ritonavir	enhances	3A457	linagliptin	B	J05AE03	A10BH05
13264	ritonavir	enhances	3A457	lovastatin	D	J05AE03	C10AA02
13266	ritonavir	enhances	3A457	methadone	D	J05AE03	N07BC02
13267	ritonavir	enhances	2D6	metoclopramide	D	J05AE03	A03FA01
13268	ritonavir	enhances	2D6	metoprolol	B	J05AE03	C07AB02
13270	ritonavir	enhances	3A457	midazolam	D	J05AE03	N05CD08
13277	ritonavir	enhances	3A457	nifedipine	B	J05AE03	C08CA05
13278	ritonavir	enhances	3A457	nisoldipine	B	J05AE03	C08CA07
13279	ritonavir	enhances	3A457	nitrendipine	B	J05AE03	C08CA08
13280	ritonavir	enhances	2D6	nortriptyline	D	J05AE03	N06AA10
13282	ritonavir	enhances	2D6,3A457	ondansetron	D	J05AE03	A04AA01
13284	ritonavir	enhances	2D6	oxycodone	D	J05AE03	N02AA05
13285	ritonavir	enhances	3A457	paclitaxel	C	J05AE03	L01CD01
13289	ritonavir	enhances	2D6	paroxetine	D	J05AE03	N06AB05
13296	ritonavir	enhances	3A457	pimozide	D	J05AE03	N05AG02
13298	ritonavir	enhances	2D6	promethazine	D	J05AE03	R06AD02
13299	ritonavir	enhances	2D6	propafenone	D	J05AE03	C01BC03
13300	ritonavir	enhances	3A457	quetiapine	D	J05AE03	N05AH04
13301	ritonavir	enhances	3A457	quinidine	D	J05AE03	C01BA01
13302	ritonavir	enhances	3A457	quinine	D	J05AE03	P01BC01
13305	ritonavir	enhances	3A457	rilpivirine	D	J05AE03	J05AG05
13306	ritonavir	enhances	2D6,3A457	risperidone	D	J05AE03	N05AX08
13307	ritonavir	enhances	3A457	rivaroxaban	D	J05AE03	B01AF01
13313	ritonavir	enhances	3A457	salmeterol	D	J05AE03	R03AC12
13314	ritonavir	enhances	3A457	saquinavir	D	J05AE03	J05AE01
13316	ritonavir	enhances	3A457	sildenafil	C	J05AE03	G04BE03
13318	ritonavir	enhances	3A457	simvastatin	D	J05AE03	C10AA01
13319	ritonavir	enhances	3A457	sirolimus	D	J05AE03	L04AA10
13321	ritonavir	enhances	3A457	sorafenib	D	J05AE03	L01XE05
13323	ritonavir	enhances	3A457	sunitinib	D	J05AE03	L01XE04
13324	ritonavir	enhances	3A457	tacrolimus	D	J05AE03	L04AD02
13325	ritonavir	enhances	3A457	tadalafil	C	J05AE03	G04BE08
13326	ritonavir	enhances	2D6,3A457	tamoxifen	D	J05AE03	L02BA01
13328	ritonavir	enhances	3A457	telaprevir	D	J05AE03	J05AP02
13329	ritonavir	enhances	3A457	telithromycin	D	J05AE03	J01FA15
13330	ritonavir	enhances	3A457	temsirolimus	D	J05AE03	L01EG01
13333	ritonavir	enhances	2D6	tetrabenazine	D	J05AE03	N07XX06
13336	ritonavir	enhances	2D6	timolol	B	J05AE03	C07AA06
13337	ritonavir	enhances	3A457	tolvaptan	D	J05AE03	C03XA01
13338	ritonavir	enhances	2D6,3A457	tramadol	C	J05AE03	N02AX02
13339	ritonavir	enhances	3A457	trazodone	D	J05AE03	N06AX05
13340	ritonavir	enhances	3A457	triazolam	D	J05AE03	N05CD05
13343	ritonavir	enhances	3A457	vandetanib	D	J05AE03	L01EX04
13344	ritonavir	enhances	3A457	vardenafil	D	J05AE03	G04BE09
13348	ritonavir	enhances	3A457	verapamil	B	J05AE03	C08DA01
13349	ritonavir	enhances	3A457	vincristine	D	J05AE03	L01CA02
13352	ritonavir	enhances	3A457	ziprasidone	D	J05AE03	N05AE04
13353	ritonavir	enhances	3A457	zolpidem	B	J05AE03	N05CF02
13354	ritonavir	enhances	2D6	zuclopenthixol	D	J05AE03	N05AF05
13367	ritonavir	reduces	2C19	phenytoin	B	J05AE03	N03AB02
13371	ritonavir	reduces	2C19	warfarin	B	J05AE03	B01AA03
13623	saquinavir	enhances	3A457	abiraterone	D	J05AE01	L02BX03
13626	saquinavir	enhances	3A457	alfentanil	D	J05AE01	N01AH02
13627	saquinavir	enhances	3A457	alprazolam	D	J05AE01	N05BA12
13628	saquinavir	enhances	3A457	amitriptyline	D	J05AE01	N06AA09
13629	saquinavir	enhances	3A457	amlodipine	B	J05AE01	C08CA01
13632	saquinavir	enhances	3A457	aripiprazole	C	J05AE01	N05AX12
13634	saquinavir	enhances	3A457	atorvastatin	C	J05AE01	C10AA05
13646	saquinavir	enhances	3A457	cilostazol	D	J05AE01	B01AC23
13648	saquinavir	enhances	3A457	citalopram	D	J05AE01	N06AB04
13649	saquinavir	enhances	3A457	clarithromycin	D	J05AE01	J01FA09
13652	saquinavir	enhances	3A457	cocaine	D	J05AE01	N01BC01
13654	saquinavir	enhances	3A457	colchicine	D	J05AE01	M04AC01
13657	saquinavir	enhances	3A457	cyclosporine	D	J05AE01	L04AD01
13661	saquinavir	enhances	3A457	dexamethasone	C	J05AE01	H02AB02
13663	saquinavir	enhances	3A457	diazepam	D	J05AE01	N05BA01
13664	saquinavir	enhances	3A457	diltiazem	B	J05AE01	C08DB01
13665	saquinavir	enhances	3A457	docetaxel	D	J05AE01	L01CD02
13667	saquinavir	enhances	3A457	domperidone	D	J05AE01	A03FA03
13671	saquinavir	enhances	3A457	eplerenone	D	J05AE01	C03DA04
13672	saquinavir	enhances	3A457	ergotamine	D	J05AE01	N02CA02
13673	saquinavir	enhances	3A457	erythromycin	D	J05AE01	J01FA01
13674	saquinavir	enhances	3A457	escitalopram	D	J05AE01	N06AB10
13675	saquinavir	enhances	3A457	esomeprazole	B	J05AE01	A02BC05
13677	saquinavir	enhances	3A457	felodipine	B	J05AE01	C08CA02
13678	saquinavir	enhances	3A457	fentanyl	D	J05AE01	N01AH01
13681	saquinavir	enhances	3A457	haloperidol	D	J05AE01	N05AD01
13685	saquinavir	enhances	3A457	imatinib	D	J05AE01	L01XE01
13687	saquinavir	enhances	3A457	indinavir	B	J05AE01	J05AE02
13698	saquinavir	enhances	3A457	lovastatin	D	J05AE01	C10AA02
13700	saquinavir	enhances	3A457	methadone	D	J05AE01	N07BC02
13701	saquinavir	enhances	3A457	midazolam	D	J05AE01	N05CD08
13705	saquinavir	enhances	3A457	nelfinavir	B	J05AE01	J05AE04
13707	saquinavir	enhances	3A457	nifedipine	B	J05AE01	C08CA05
13708	saquinavir	enhances	3A457	nisoldipine	B	J05AE01	C08CA07
13709	saquinavir	enhances	3A457	nitrendipine	B	J05AE01	C08CA08
13711	saquinavir	enhances	3A457	omeprazole	D	J05AE01	A02BC01
13712	saquinavir	enhances	3A457	ondansetron	D	J05AE01	A04AA01
13715	saquinavir	enhances	3A457	paclitaxel	B	J05AE01	L01CD01
13719	saquinavir	enhances	3A457	pantoprazole	B	J05AE01	A02BC02
13722	saquinavir	enhances	3A457	pimozide	D	J05AE01	N05AG02
13727	saquinavir	enhances	3A457	quetiapine	D	J05AE01	N05AH04
13728	saquinavir	enhances	3A457	quinidine	D	J05AE01	C01BA01
13729	saquinavir	enhances	3A457	quinine	D	J05AE01	P01BC01
13732	saquinavir	enhances	3A457	rilpivirine	D	J05AE01	J05AG05
13733	saquinavir	enhances	3A457	risperidone	D	J05AE01	N05AX08
13734	saquinavir	enhances	3A457	ritonavir	D	J05AE01	J05AE03
13741	saquinavir	enhances	3A457	salmeterol	D	J05AE01	R03AC12
13743	saquinavir	enhances	3A457	sildenafil	D	J05AE01	G04BE03
13745	saquinavir	enhances	3A457	simvastatin	D	J05AE01	C10AA01
13746	saquinavir	enhances	3A457	sirolimus	D	J05AE01	L04AA10
13748	saquinavir	enhances	3A457	sorafenib	D	J05AE01	L01XE05
13749	saquinavir	enhances	3A457	sunitinib	D	J05AE01	L01XE04
13751	saquinavir	enhances	3A457	tacrolimus	D	J05AE01	L04AD02
13753	saquinavir	enhances	3A457	tamoxifen	D	J05AE01	L02BA01
13755	saquinavir	enhances	3A457	telaprevir	D	J05AE01	J05AP02
13756	saquinavir	enhances	3A457	telithromycin	D	J05AE01	J01FA15
13757	saquinavir	enhances	3A457	temsirolimus	D	J05AE01	L01EG01
13762	saquinavir	enhances	3A457	tolvaptan	D	J05AE01	C03XA01
13764	saquinavir	enhances	3A457	trazodone	D	J05AE01	N06AX05
13765	saquinavir	enhances	3A457	triazolam	D	J05AE01	N05CD05
13767	saquinavir	enhances	3A457	vandetanib	D	J05AE01	L01EX04
13768	saquinavir	enhances	3A457	vardenafil	D	J05AE01	G04BE09
13772	saquinavir	enhances	3A457	venlafaxine	D	J05AE01	N06AX16
13773	saquinavir	enhances	3A457	verapamil	B	J05AE01	C08DA01
13775	saquinavir	enhances	3A457	vincristine	D	J05AE01	L01CA02
13777	saquinavir	enhances	3A457	voriconazole	D	J05AE01	J02AC03
13779	saquinavir	enhances	3A457	ziprasidone	D	J05AE01	N05AE04
13818	sertraline	enhances	2D6	amitriptyline	D	N06AB06	N06AA09
13819	sertraline	enhances	2D6	aripiprazole	D	N06AB06	N05AX12
13820	sertraline	enhances	2D6	atomoxetine	D	N06AB06	N06BA09
13824	sertraline	enhances	2D6	chlorpheniramine	B	N06AB06	R06AB04
13825	sertraline	enhances	2D6	chlorpromazine	D	N06AB06	N05AA01
13826	sertraline	enhances	2D6	citalopram	D	N06AB06	N06AB04
13827	sertraline	enhances	2D6	clomipramine	D	N06AB06	N06AA04
13833	sertraline	enhances	2D6	dextromethorphan	D	N06AB06	R05DA09
13834	sertraline	enhances	2D6	donepezil	D	N06AB06	N06DA02
13836	sertraline	enhances	2D6	duloxetine	D	N06AB06	N06AX21
13839	sertraline	enhances	2D6	escitalopram	D	N06AB06	N06AB10
13840	sertraline	enhances	2D6	flecainide	D	N06AB06	C01BC04
13841	sertraline	enhances	2D6	fluoxetine	D	N06AB06	N06AB03
13842	sertraline	enhances	2D6	fluvoxamine	D	N06AB06	N06AB08
13843	sertraline	enhances	2D6	haloperidol	D	N06AB06	N05AD01
13845	sertraline	enhances	2D6	imipramine	D	N06AB06	N06AA02
13848	sertraline	enhances	2D6	metoclopramide	D	N06AB06	A03FA01
13849	sertraline	enhances	2D6	metoprolol	B	N06AB06	C07AB02
13853	sertraline	enhances	2D6	nortriptyline	D	N06AB06	N06AA10
13854	sertraline	enhances	2D6	ondansetron	D	N06AB06	A04AA01
13855	sertraline	enhances	2D6	oxycodone	C	N06AB06	N02AA05
13857	sertraline	enhances	2D6	paroxetine	D	N06AB06	N06AB05
13865	sertraline	enhances	2D6	promethazine	D	N06AB06	R06AD02
13866	sertraline	enhances	2D6	propafenone	D	N06AB06	C01BC03
13868	sertraline	enhances	2D6	risperidone	D	N06AB06	N05AX08
13871	sertraline	enhances	2D6	tamoxifen	D	N06AB06	L02BA01
13872	sertraline	enhances	2D6	tetrabenazine	D	N06AB06	N07XX06
13875	sertraline	enhances	2D6	tramadol	D	N06AB06	N02AX02
13878	sertraline	enhances	2D6	venlafaxine	D	N06AB06	N06AX16
14230	sulfamethoxazole	enhances	2C9	amitriptyline	D	J01EC01	N06AA09
14235	sulfamethoxazole	enhances	2C9	diclofenac	C	J01EC01	M01AB05
14237	sulfamethoxazole	enhances	2C9	fluoxetine	D	J01EC01	N06AB03
14239	sulfamethoxazole	enhances	2C9	glimepiride	B	J01EC01	A10BB12
14240	sulfamethoxazole	enhances	2C9	glipizide	C	J01EC01	A10BB07
14241	sulfamethoxazole	enhances	2C9	glyburide	C	J01EC01	A10BB01
14243	sulfamethoxazole	enhances	2C9	irbesartan	C	J01EC01	C09CA04
14246	sulfamethoxazole	enhances	2C9	losartan	C	J01EC01	C09CA01
14252	sulfamethoxazole	enhances	2C9	phenytoin	C	J01EC01	N03AB02
14257	sulfamethoxazole	enhances	2C9	tamoxifen	D	J01EC01	L02BA01
14259	sulfamethoxazole	enhances	2C9	torasemide	D	J01EC01	C03CA04
14261	sulfamethoxazole	enhances	2C9	venlafaxine	D	J01EC01	N06AX16
14262	sulfamethoxazole	enhances	2C9	voriconazole	D	J01EC01	J02AC03
14263	sulfamethoxazole	enhances	2C9	warfarin	C	J01EC01	B01AA03
14306	telaprevir	enhances	3A457	amitriptyline	D	J05AP02	N06AA09
14324	telaprevir	enhances	3A457	cilostazol	D	J05AP02	B01AC23
14326	telaprevir	enhances	3A457	citalopram	D	J05AP02	N06AB04
14327	telaprevir	enhances	3A457	clarithromycin	D	J05AP02	J01FA09
14330	telaprevir	enhances	3A457	cocaine	D	J05AP02	N01BC01
14335	telaprevir	enhances	3A457	cyclosporine	C	J05AP02	L04AD01
14345	telaprevir	enhances	3A457	domperidone	D	J05AP02	A03FA03
14351	telaprevir	enhances	3A457	erythromycin	D	J05AP02	J01FA01
14352	telaprevir	enhances	3A457	escitalopram	D	J05AP02	N06AB10
14359	telaprevir	enhances	3A457	haloperidol	D	J05AP02	N05AD01
14378	telaprevir	enhances	3A457	methadone	D	J05AP02	N07BC02
14390	telaprevir	enhances	3A457	ondansetron	D	J05AP02	A04AA01
14400	telaprevir	enhances	3A457	pimozide	D	J05AP02	N05AG02
14405	telaprevir	enhances	3A457	quetiapine	D	J05AP02	N05AH04
14406	telaprevir	enhances	3A457	quinidine	D	J05AP02	C01BA01
14407	telaprevir	enhances	3A457	quinine	D	J05AP02	P01BC01
14410	telaprevir	enhances	3A457	rilpivirine	D	J05AP02	J05AG05
14411	telaprevir	enhances	3A457	risperidone	D	J05AP02	N05AX08
14412	telaprevir	enhances	3A457	ritonavir	D	J05AP02	J05AE03
14419	telaprevir	enhances	3A457	salmeterol	D	J05AP02	R03AC12
14420	telaprevir	enhances	3A457	saquinavir	D	J05AP02	J05AE01
14424	telaprevir	enhances	3A457	simvastatin	C	J05AP02	C10AA01
14427	telaprevir	enhances	3A457	sorafenib	D	J05AP02	L01XE05
14428	telaprevir	enhances	3A457	sunitinib	D	J05AP02	L01XE04
14430	telaprevir	enhances	3A457	tacrolimus	D	J05AP02	L04AD02
14432	telaprevir	enhances	3A457	tamoxifen	D	J05AP02	L02BA01
14434	telaprevir	enhances	3A457	telithromycin	D	J05AP02	J01FA15
14442	telaprevir	enhances	3A457	trazodone	D	J05AP02	N06AX05
14445	telaprevir	enhances	3A457	vandetanib	D	J05AP02	L01EX04
14446	telaprevir	enhances	3A457	vardenafil	D	J05AP02	G04BE09
14450	telaprevir	enhances	3A457	venlafaxine	D	J05AP02	N06AX16
14455	telaprevir	enhances	3A457	voriconazole	D	J05AP02	J02AC03
14457	telaprevir	enhances	3A457	ziprasidone	D	J05AP02	N05AE04
14460	telithromycin	enhances	3A457	abiraterone	D	J01FA15	L02BX03
14463	telithromycin	enhances	3A457	alfentanil	D	J01FA15	N01AH02
14464	telithromycin	enhances	3A457	alprazolam	D	J01FA15	N05BA12
14465	telithromycin	enhances	3A457	amitriptyline	D	J01FA15	N06AA09
14471	telithromycin	enhances	3A457	atorvastatin	D	J01FA15	C10AA05
14483	telithromycin	enhances	3A457	cilostazol	D	J01FA15	B01AC23
14485	telithromycin	enhances	3A457	citalopram	D	J01FA15	N06AB04
14486	telithromycin	enhances	3A457	clarithromycin	D	J01FA15	J01FA09
14489	telithromycin	enhances	3A457	cocaine	D	J01FA15	N01BC01
14500	telithromycin	enhances	3A457	diazepam	B	J01FA15	N05BA01
14502	telithromycin	enhances	3A457	docetaxel	D	J01FA15	L01CD02
14504	telithromycin	enhances	3A457	domperidone	D	J01FA15	A03FA03
14508	telithromycin	enhances	3A457	eplerenone	D	J01FA15	C03DA04
